aspire	aspiring	aspired	aspire|aspire|aspires|aspire|aspire|aspire	aspired|aspired|aspired|aspired|aspired|aspired
assassinate	assassinating	assassinated	assassinate|assassinate|assassinates|assassinate|assassinate|assassinate	assassinated|assassinated|assassinated|assassinated|assassinated|assassinated
assault	assaulting	assaulted	assault|assault|assaults|assault|assault|assault	assaulted|assaulted|assaulted|assaulted|assaulted|assaulted
assemble	assembling	assembled	assemble|assemble|assembles|assemble|assemble|assemble	assembled|assembled|assembled|assembled|assembled|assembled
assert	asserting	asserted	assert|assert|asserts|assert|assert|assert	asserted|asserted|asserted|asserted|asserted|asserted
assess	assessing	assessed	assess|assess|assesses|assess|assess|assess	assessed|assessed|assessed|assessed|assessed|assessed
asseverate	asseverating	asseverated	asseverate|asseverate|asseverates|asseverate|asseverate|asseverate	asseverated|asseverated|asseverated|asseverated|asseverated|asseverated
assign	assigning	assigned	assign|assign|assigns|assign|assign|assign	assigned|assigned|assigned|assigned|assigned|assigned
assimilate	assimilating	assimilated	assimilate|assimilate|assimilates|assimilate|assimilate|assimilate	assimilated|assimilated|assimilated|assimilated|assimilated|assimilated
assist	assisting	assisted	assist|assist|assists|assist|assist|assist	assisted|assisted|assisted|assisted|assisted|assisted
associate	associating	associated	associate|associate|associates|associate|associate|associate	associated|associated|associated|associated|associated|associated
assuage	assuaging	assuaged	assuage|assuage|assuages|assuage|assuage|assuage	assuaged|assuaged|assuaged|assuaged|assuaged|assuaged
assume	assuming	assumed	assume|assume|assumes|assume|assume|assume	assumed|assumed|assumed|assumed|assumed|assumed
assure	assuring	assured	assure|assure|assures|assure|assure|assure	assured|assured|assured|assured|assured|assured
astonish	astonishing	astonished	astonish|astonish|astonishes|astonish|astonish|astonish	astonished|astonished|astonished|astonished|astonished|astonished
astound	astounding	astounded	astound|astound|astounds|astound|astound|astound	astounded|astounded|astounded|astounded|astounded|astounded
atomize	atomizing	atomized	atomize|atomize|atomizes|atomize|atomize|atomize	atomized|atomized|atomized|atomized|atomized|atomized
atone	atoning	atoned	atone|atone|atones|atone|atone|atone	atoned|atoned|atoned|atoned|atoned|atoned
atrophy	atrophying	atrophied	atrophy|atrophy|atrophies|atrophy|atrophy|atrophy	atrophied|atrophied|atrophied|atrophied|atrophied|atrophied
attach	attaching	attached	attach|attach|attaches|attach|attach|attach	attached|attached|attached|attached|attached|attached
attack	attacking	attacked	attack|attack|attacks|attack|attack|attack	attacked|attacked|attacked|attacked|attacked|attacked
attain	attaining	attained	attain|attain|attains|attain|attain|attain	attained|attained|attained|attained|attained|attained
attempt	attempting	attempted	attempt|attempt|attempts|attempt|attempt|attempt	attempted|attempted|attempted|attempted|attempted|attempted
attend	attending	attended	attend|attend|attends|attend|attend|attend	attended|attended|attended|attended|attended|attended
attenuate	attenuating	attenuated	attenuate|attenuate|attenuates|attenuate|attenuate|attenuate	attenuated|attenuated|attenuated|attenuated|attenuated|attenuated
attest	attesting	attested	attest|attest|attests|attest|attest|attest	attested|attested|attested|attested|attested|attested
attract	attracting	attracted	attract|attract|attracts|attract|attract|attract	attracted|attracted|attracted|attracted|attracted|attracted
attribute	attributing	attributed	attribute|attribute|attributes|attribute|attribute|attribute	attributed|attributed|attributed|attributed|attributed|attributed
audit	auditing	audited	audit|audit|audits|audit|audit|audit	audited|audited|audited|audited|audited|audited
augment	augmenting	augmented	augment|augment|augments|augment|augment|augment	augmented|augmented|augmented|augmented|augmented|augmented
augur	auguring	augured	augur|augur|augurs|augur|augur|augur	augured|augured|augured|augured|augured|augured
auscultate	auscultating	auscultated	auscultate|auscultate|auscultates|auscultate|auscultate|auscultate	auscultated|auscultated|auscultated|auscultated|auscultated|auscultated
authenticate	authenticating	authenticated	authenticate|authenticate|authenticates|authenticate|authenticate|authenticate	authenticated|authenticated|authenticated|authenticated|authenticated|authenticated
authorize	authorizing	authorized	authorize|authorize|authorizes|authorize|authorize|authorize	authorized|authorized|authorized|authorized|authorized|authorized
autograph	autographing	autographed	autograph|autograph|autographs|autograph|autograph|autograph	autographed|autographed|autographed|autographed|autographed|autographed
autolyse	autolysing	autolysed	autolyse|autolyse|autolyses|autolyse|autolyse|autolyse	autolysed|autolysed|autolysed|autolysed|autolysed|autolysed
automate	automating	automated	automate|automate|automates|automate|automate|automate	automated|automated|automated|automated|automated|automated
avenge	avenging	avenged	avenge|avenge|avenges|avenge|avenge|avenge	avenged|avenged|avenged|avenged|avenged|avenged
average	averaging	averaged	average|average|averages|average|average|average	averaged|averaged|averaged|averaged|averaged|averaged
avert	averting	averted	avert|avert|averts|avert|avert|avert	averted|averted|averted|averted|averted|averted
avianize	avianizing	avianized	avianize|avianize|avianizes|avianize|avianize|avianize	avianized|avianized|avianized|avianized|avianized|avianized
avoid	avoiding	avoided	avoid|avoid|avoids|avoid|avoid|avoid	avoided|avoided|avoided|avoided|avoided|avoided
avow	avowing	avowed	avow|avow|avows|avow|avow|avow	avowed|avowed|avowed|avowed|avowed|avowed
awake	awaking	awoken	awake|awake|awakes|awake|awake|awake	awoke|awoke|awoke|awoke|awoke|awoke
awaken	awakening	awoken	awaken|awaken|awakens|awaken|awaken|awaken	awoke|awoke|awoke|awoke|awoke|awoke
award	awarding	awarded	award|award|awards|award|award|award	awarded|awarded|awarded|awarded|awarded|awarded
axotomize	axotomizing	axotomized	axotomize|axotomize|axotomizes|axotomize|axotomize|axotomize	axotomized|axotomized|axotomized|axotomized|axotomized|axotomized
babble	babbling	babbled	babble|babble|babbles|babble|babble|babble	babbled|babbled|babbled|babbled|babbled|babbled
babysit	babysitting	babysitted	babysit|babysit|babysits|babysit|babysit|babysit	babysitted|babysitted|babysitted|babysitted|babysitted|babysitted
back	backing	backed	back|back|backs|back|back|back	backed|backed|backed|backed|backed|backed
backfire	backfiring	backfired	backfire|backfire|backfires|backfire|backfire|backfire	backfired|backfired|backfired|backfired|backfired|backfired
backslap	backslapping	backslapped	backslap|backslap|backslaps|backslap|backslap|backslap	backslapped|backslapped|backslapped|backslapped|backslapped|backslapped
backslide	backsliding	backslided	backslide|backslide|backslides|backslide|backslide|backslide	backslided|backslided|backslided|backslided|backslided|backslided
baffle	baffling	baffled	baffle|baffle|baffles|baffle|baffle|baffle	baffled|baffled|baffled|baffled|baffled|baffled
bag	bagging	bagged	bag|bag|bags|bag|bag|bag	bagged|bagged|bagged|bagged|bagged|bagged
bait	baiting	baited	bait|bait|baits|bait|bait|bait	baited|baited|baited|baited|baited|baited
bake	baking	baked	bake|bake|bakes|bake|bake|bake	baked|baked|baked|baked|baked|baked
balance	balancing	balanced	balance|balance|balances|balance|balance|balance	balanced|balanced|balanced|balanced|balanced|balanced
bale	baling	baled	bale|bale|bales|bale|bale|bale	baled|baled|baled|baled|baled|baled
balk	balking	balked	balk|balk|balks|balk|balk|balk	balked|balked|balked|balked|balked|balked
ballast	ballasting	ballasted	ballast|ballast|ballasts|ballast|ballast|ballast	ballasted|ballasted|ballasted|ballasted|ballasted|ballasted
ballot	ballotting	ballotted	ballot|ballot|ballots|ballot|ballot|ballot	ballotted|ballotted|ballotted|ballotted|ballotted|ballotted
bamboozle	bamboozling	bamboozled	bamboozle|bamboozle|bamboozles|bamboozle|bamboozle|bamboozle	bamboozled|bamboozled|bamboozled|bamboozled|bamboozled|bamboozled
ban	banning	banned	ban|ban|bans|ban|ban|ban	banned|banned|banned|banned|banned|banned
bandage	bandaging	bandaged	bandage|bandage|bandages|bandage|bandage|bandage	bandaged|bandaged|bandaged|bandaged|bandaged|bandaged
bang	banging	banged	bang|bang|bangs|bang|bang|bang	banged|banged|banged|banged|banged|banged
banish	banishing	banished	banish|banish|banishes|banish|banish|banish	banished|banished|banished|banished|banished|banished
bank	banking	banked	bank|bank|banks|bank|bank|bank	banked|banked|banked|banked|banked|banked
bankrupt	bankrupting	bankrupted	bankrupt|bankrupt|bankrupts|bankrupt|bankrupt|bankrupt	bankrupted|bankrupted|bankrupted|bankrupted|bankrupted|bankrupted
banter	bantering	bantered	banter|banter|banters|banter|banter|banter	bantered|bantered|bantered|bantered|bantered|bantered
baptise	baptising	baptised	baptise|baptise|baptises|baptise|baptise|baptise	baptised|baptised|baptised|baptised|baptised|baptised
bar	barring	barred	bar|bar|bars|bar|bar|bar	barred|barred|barred|barred|barred|barred
bard	barding	barded	bard|bard|bards|bard|bard|bard	barded|barded|barded|barded|barded|barded
bare	baring	bared	bare|bare|bares|bare|bare|bare	bared|bared|bared|bared|bared|bared
bargain	bargaining	bargained	bargain|bargain|bargains|bargain|bargain|bargain	bargained|bargained|bargained|bargained|bargained|bargained
bark	barking	barked	bark|bark|barks|bark|bark|bark	barked|barked|barked|barked|barked|barked
barrack	barracking	barracked	barrack|barrack|barracks|barrack|barrack|barrack	barracked|barracked|barracked|barracked|barracked|barracked
barricade	barricading	barricaded	barricade|barricade|barricades|barricade|barricade|barricade	barricaded|barricaded|barricaded|barricaded|barricaded|barricaded
barrow	barrowing	barrowed	barrow|barrow|barrows|barrow|barrow|barrow	barrowed|barrowed|barrowed|barrowed|barrowed|barrowed
barter	bartering	bartered	barter|barter|barters|barter|barter|barter	bartered|bartered|bartered|bartered|bartered|bartered
base	basing	based	base|base|bases|base|base|base	based|based|based|based|based|based
bash	bashing	bashed	bash|bash|bashes|bash|bash|bash	bashed|bashed|bashed|bashed|bashed|bashed
baste	basting	basted	baste|baste|bastes|baste|baste|baste	basted|basted|basted|basted|basted|basted
bathe	bathing	bathed	bathe|bathe|bathes|bathe|bathe|bathe	bathed|bathed|bathed|bathed|bathed|bathed
batter	battering	battered	batter|batter|batters|batter|batter|batter	battered|battered|battered|battered|battered|battered
battle	battling	battled	battle|battle|battles|battle|battle|battle	battled|battled|battled|battled|battled|battled
bawl	bawling	bawled	bawl|bawl|bawls|bawl|bawl|bawl	bawled|bawled|bawled|bawled|bawled|bawled
bead	beading	beaded	bead|bead|beads|bead|bead|bead	beaded|beaded|beaded|beaded|beaded|beaded
beam	beaming	beamed	beam|beam|beams|beam|beam|beam	beamed|beamed|beamed|beamed|beamed|beamed
bear	bearing	borne	bear|bear|bears|bear|bear|bear	bore|bore|bore|bore|bore|bore
beat	beating	beaten	beat|beat|beats|beat|beat|beat	beat|beat|beat|beat|beat|beat
beatify	beatifying	beatified	beatify|beatify|beatifies|beatify|beatify|beatify	beatified|beatified|beatified|beatified|beatified|beatified
beautify	beautifying	beautified	beautify|beautify|beautifies|beautify|beautify|beautify	beautified|beautified|beautified|beautified|beautified|beautified
be	being	been	am|are|is|are|are|are	was|were|was|were|were|were
become	becoming	become	become|become|becomes|become|become|become	became|became|became|became|became|became
bedeck	bedecking	bedecked	bedeck|bedeck|bedecks|bedeck|bedeck|bedeck	bedecked|bedecked|bedecked|bedecked|bedecked|bedecked
bedevil	bedevilling	bedevilled	bedevil|bedevil|bedevils|bedevil|bedevil|bedevil	bedevilled|bedevilled|bedevilled|bedevilled|bedevilled|bedevilled
beg	begging	begged	beg|beg|begs|beg|beg|beg	begged|begged|begged|begged|begged|begged
beget	begetting	begotten	beget|beget|begets|beget|beget|beget	begot|begot|begot|begot|begot|begot
begin	beginning	begun	begin|begin|begins|begin|begin|begin	began|began|began|began|began|began
beguile	beguiling	beguiled	beguile|beguile|beguiles|beguile|beguile|beguile	beguiled|beguiled|beguiled|beguiled|beguiled|beguiled
behave	behaving	behaved	behave|behave|behaves|behave|behave|behave	behaved|behaved|behaved|behaved|behaved|behaved
behold	beholding	beheld	behold|behold|beholds|behold|behold|behold	beheld|beheld|beheld|beheld|beheld|beheld
belch	belching	belched	belch|belch|belches|belch|belch|belch	belched|belched|belched|belched|belched|belched
believe	believing	believed	believe|believe|believes|believe|believe|believe	believed|believed|believed|believed|believed|believed
belittle	belittling	belittled	belittle|belittle|belittles|belittle|belittle|belittle	belittled|belittled|belittled|belittled|belittled|belittled
bellow	bellowing	bellowed	bellow|bellow|bellows|bellow|bellow|bellow	bellowed|bellowed|bellowed|bellowed|bellowed|bellowed
belong	belonging	belonged	belong|belong|belongs|belong|belong|belong	belonged|belonged|belonged|belonged|belonged|belonged
bemuse	bemusing	bemused	bemuse|bemuse|bemuses|bemuse|bemuse|bemuse	bemused|bemused|bemused|bemused|bemused|bemused
bend	bending	bent	bend|bend|bends|bend|bend|bend	bent|bent|bent|bent|bent|bent
benumb	benumbing	benumbed	benumb|benumb|benumbs|benumb|benumb|benumb	benumbed|benumbed|benumbed|benumbed|benumbed|benumbed
bequeath	bequeathing	bequeathed	bequeath|bequeath|bequeathes|bequeath|bequeath|bequeath	bequeathed|bequeathed|bequeathed|bequeathed|bequeathed|bequeathed
bereave	bereaveing	bereaved	bereave|bereave|bereaves|bereave|bereave|bereave	bereaved|bereaved|bereaved|bereaved|bereaved|bereaved
berth	berthing	berthed	berth|berth|berths|berth|berth|berth	berthed|berthed|berthed|berthed|berthed|berthed
beseech	beseeching	beseeched	beseech|beseech|beseeches|beseech|beseech|beseech	beseeched|beseeched|beseeched|beseeched|beseeched|beseeched
beset	beseting	beset	beset|beset|besets|beset|beset|beset	beset|beset|beset|beset|beset|beset
besiege	besieging	besieged	besiege|besiege|besieges|besiege|besiege|besiege	besieged|besieged|besieged|besieged|besieged|besieged
bespangle	bespangling	bespangled	bespangle|bespangle|bespangles|bespangle|bespangle|bespangle	bespangled|bespangled|bespangled|bespangled|bespangled|bespangled
bestow	bestowing	bestowed	bestow|bestow|bestows|bestow|bestow|bestow	bestowed|bestowed|bestowed|bestowed|bestowed|bestowed
bet	betting	bet	bet|bet|bets|bet|bet|bet	bet|bet|bet|bet|bet|bet
betray	betraying	betrayed	betray|betray|betrays|betray|betray|betray	betrayed|betrayed|betrayed|betrayed|betrayed|betrayed
betroth	betrothing	betrothed	betroth|betroth|betrothes|betroth|betroth|betroth	betrothed|betrothed|betrothed|betrothed|betrothed|betrothed
